PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	VN	VH	DI	D2	L1	L2	L3	EA	SU	DT	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	LA	AS	AC	CG	DG	C1	C3	EC	DE	DA	UT	PM	
J	Mette, Tobias; Dolos, Klara; Meinardus, Cathrin; Braeuning, Achim; Reineking, Bjoern; Blaschke, Markus; Pretzsch, Hans; Beierkuhnlein, Carl; Gohlke, Andreas; Wellstein, Camilla				Pretzsch, Hans/AAC-5565-2019; Dolos, Klara/H-1302-2013; Pretzsch, Hans/K-3716-2014; Beierkuhnlein, Carl/ABF-8797-2021; Beierkuhnlein, Carl/ABF-9693-2021; Wellstein, Camilla/C-5042-2012	Pretzsch, Hans/0000-0002-4958-1868; Dolos, Klara/0000-0002-3571-9416; Pretzsch, Hans/0000-0002-4958-1868; Beierkuhnlein, Carl/0000-0002-6456-4628; Wellstein, Camilla/0000-0001-6994-274X; Reineking, Bjorn/0000-0001-5277-9181			Climatic turning point for beech and oak under climate change in Central Europe								ECOSPHERE				4	12					145			10.1890/ES13-00115.1							Article	DEC 2013	2013										62	1	0	0	43	0	62			2150-8925												2013-12-01	WOS:000329405700001		
J	Blach-Overgaard, Anne; Kissling, W. Daniel; Dransfield, John; Balslev, Henrik; Svenning, Jens-Christian				Blach-Overgaard, Anne/N-3105-2014; Svenning, Jens-Christian/C-8977-2012; Balslev, Henrik/J-9191-2013; Balslev, Hendrik/AAE-4071-2020	Blach-Overgaard, Anne/0000-0002-0200-1547; Svenning, Jens-Christian/0000-0002-3415-0862; Balslev, Henrik/0000-0002-7101-7120; 			Multimillion-year climatic effects on palm species diversity in Africa								ECOLOGY				94	11			2426	2435				10.1890/12-1577.1							Article	NOV 2013	2013										38	0	0	0	36	0	39			0012-9658	1939-9170											2013-11-01	WOS:000326712100006	24400494	
J	Comeau, L. -P.; Lemke, R. L.; Knight, J. D.; Bedard-Haughn, A.				Comeau, Louis-Pierre/AAH-9496-2019; Lemke, reynald L/B-1265-2012	Comeau, Louis-Pierre/0000-0001-5362-3701; Bedard-Haughn, Angela/0000-0002-3971-8509; Knight, J. Diane/0000-0002-5527-5672			Carbon input from C-13-labeled crops in four soil organic matter fractions								BIOLOGY AND FERTILITY OF SOILS				49	8			1179	1188				10.1007/s00374-013-0816-4							Article	NOV 2013	2013										24	1	0	0	20	1	25			0178-2762	1432-0789											2013-11-01	WOS:000326374900018		
J	Huntley, Matthew J. W.; Mathewes, Rolf W.; Shotyk, William				Shotyk, William/E-7026-2010	Shotyk, William/0000-0002-2584-8388; MATHEWES, ROLF/0000-0001-7637-199X			High-resolution palynology, climate change and human impact on a late Holocene peat bog on Haida Gwaii, British Columbia, Canada								HOLOCENE				23	11			1572	1583				10.1177/0959683613499051							Article	NOV 2013	2013										12	0	0	0	9	0	12			0959-6836	1477-0911											2013-11-01	WOS:000325689300006		
J	Ohlson, Mikael; Kasin, Isabella; Wist, Anveig Nordtug; Bjune, Anne E.					Bjune, Anne Elisabeth/0000-0002-4509-0148; Ohlson, Mikael/0000-0003-0237-149X			Size and spatial structure of the soil and lacustrine charcoal pool across a boreal forest watershed								QUATERNARY RESEARCH				80	3			417	424				10.1016/j.yqres.2013.08.009							Article	NOV 2013	2013										12	1	0	0	8	0	12			0033-5894	1096-0287											2013-12-25	WOS:000327285500007		
J	Pouget, Marine; Youssef, Sami; Migliore, Jeremy; Juin, Marianick; Medail, Frederic; Baumel, Alex				Youssef, Sami/AAG-9496-2019; Baumel, Alex/AAD-4699-2021	Youssef, Sami/0000-0003-0201-1718; Migliore, Jeremy/0000-0002-7534-9667			Phylogeography sheds light on the centralmarginal hypothesis in a Mediterranean narrow endemic plant								ANNALS OF BOTANY				112	7			1409	1420				10.1093/aob/mct183							Article	NOV 2013	2013										24	0	0	0	21	0	24			0305-7364	1095-8290											2013-11-01	WOS:000326289900024	23962409	
J	Tsutaya, Takumi; Sawada, Junmei; Dodo, Yukio; Mukai, Hitoshi; Yoneda, Minoru				YONEDA, Minoru/P-4436-2019; YONEDA, Minoru/J-3253-2013	YONEDA, Minoru/0000-0003-0129-8921; YONEDA, Minoru/0000-0003-0129-8921; Tsutaya, Takumi/0000-0001-5104-5223			Isotopic evidence of dietary variability in subadults at the Usu-moshiri site of the Epi-Jomon culture, Japan								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	11			3914	3925				10.1016/j.jas.2013.05.015							Article	NOV 2013	2013										17	0	0	0	4	0	17			0305-4403	1095-9238											2013-11-05	WOS:000324358400009		
J	Warmuth, Vera M.; Campana, Michael G.; Eriksson, Anders; Bower, Mim; Barker, Graeme; Manica, Andrea				Manica, Andrea/N-9013-2019; Warmuth, Vera M/H-6876-2012; Eriksson, Anders/C-9767-2010; Manica, Andrea/B-5497-2008	Manica, Andrea/0000-0003-1895-450X; Eriksson, Anders/0000-0003-3436-3726; Manica, Andrea/0000-0003-1895-450X; Campana, Michael/0000-0003-0461-6462			Ancient trade routes shaped the genetic structure of horses in eastern Eurasia								MOLECULAR ECOLOGY				22	21			5340	5351				10.1111/mec.12491							Article	NOV 2013	2013										14	0	0	0	9	0	14			0962-1083	1365-294X											2013-11-01	WOS:000325990500006	24118338	
J	Xu, Xiaoting; Wang, Zhiheng; Rahbek, Carsten; Lessard, Jean-Philippe; Fang, Jingyun				Wang, Zhiheng/G-1750-2010; Xu, Xiaoting/C-7946-2014; Rahbek, Carsten/L-1129-2013	Wang, Zhiheng/0000-0003-0808-7780; Xu, Xiaoting/0000-0001-8126-614X; Rahbek, Carsten/0000-0003-4585-0300			Evolutionary history influences the effects of water-energy dynamics on oak diversity in Asia								JOURNAL OF BIOGEOGRAPHY				40	11			2146	2155				10.1111/jbi.12149							Article	NOV 2013	2013										26	8	0	0	26	0	30			0305-0270	1365-2699											2013-11-01	WOS:000328943000010		
J	Contreras, Lineth; Pross, Joerg; Bijl, Peter K.; Koutsodendris, Andreas; Raine, J. Ian; van de Schootbrugge, Bas; Brinkhuis, Henk				Raine, James I/D-5124-2009; Koutsodendris, Andreas/G-8966-2013; Brinkhuis, Henk/B-4223-2009	Raine, James I/0000-0001-5294-2102; Koutsodendris, Andreas/0000-0003-4236-7508; Brinkhuis, Henk/0000-0003-0253-6610; Bijl, Peter/0000-0002-1710-4012			Early to Middle Eocene vegetation dynamics at the Wilkes Land Margin (Antarctica)								REVIEW OF PALAEOBOTANY AND PALYNOLOGY				197				119	142				10.1016/j.revpalbo.2013.05.009							Article	OCT 15 2013	2013										44	2	0	0	24	1	45			0034-6667	1879-0615											2013-10-15	WOS:000324359300008		
J	Balascio, Nicholas L.; D'Andrea, William J.; Bradley, Raymond S.; Perren, Bianca B.				Bradley, Raymond S/P-9358-2015	Bradley, Raymond S/0000-0002-4032-9519; Perren, Bianca/0000-0001-6089-6468			Biogeochemical evidence for hydrologic changes during the Holocene in a lake sediment record from southeast Greenland								HOLOCENE				23	10			1428	1439				10.1177/0959683613493938							Article	OCT 2013	2013										30	2	0	0	8	0	30			0959-6836	1477-0911											2013-11-14	WOS:000325710400006		
J	Jurickova, Lucie; Horackova, Jitka; Lozek, Vojen; Horsak, Michal				Lozek, Vojen/N-2440-2014; Jurickova, Lucie/R-8812-2017; Horackova, Jitka/B-9972-2017	Jurickova, Lucie/0000-0001-5163-1222; Horackova, Jitka/0000-0003-3776-041X; Horsak, Michal/0000-0003-2742-2740			Impoverishment of recent floodplain forest mollusc fauna in the lower Ohre River (Czech Republic) as a result of prehistoric human impact								BOREAS				42	4			932	946				10.1111/bor.12006							Article	OCT 2013	2013										8	0	0	0	5	0	8			0300-9483	1502-3885											2013-11-08	WOS:000325086300007		
J	Mayora, Gisela; Devercelli, Melina; Giri, Federico				Devercelli, Melina/AAK-4647-2021	Mayora, Gisela/0000-0003-2839-2803; Devercelli, Melina/0000-0002-0464-2997			Spatial variability of chlorophyll-a and abiotic variables in a river-floodplain system during different hydrological phases								HYDROBIOLOGIA				717	1			51	63				10.1007/s10750-013-1566-x							Article	OCT 2013	2013										35	3	0	0	32	1	38			0018-8158	1573-5117											2013-10-01	WOS:000323660900005		
J	Ponel, Philippe; Andrieu-Ponel, Valerie; Djamali, Morteza; Lahijani, Hamid; Leydet, Michelle; Mashkour, Marjan				ANDRIEU-PONEL, Valerie/J-2818-2014; Alizadeh Ketek Lahijani, Hamid/GRF-3549-2022; Djamali, Morteza/J-6247-2014; Ponel, Philippe PP/J-6000-2014; Leydet, Michelle/HGD-0578-2022; Mashkour, Marjan/B-5724-2018	ANDRIEU-PONEL, Valerie/0000-0001-7044-967X; Alizadeh Ketek Lahijani, Hamid/0000-0001-6136-3655; Mashkour, Marjan/0000-0003-3630-9459; Leydet, Michelle/0000-0003-1123-3427			Fossil beetles as possible evidence for transhumance during the middle and late Holocene in the high mountains of Talysch (Talesh) in NW Iran?								ENVIRONMENTAL ARCHAEOLOGY				18	3			201	210				10.1179/1749631413Y.0000000007							Article	OCT 2013	2013										13	0	0	0	6	0	13			1461-4103	1749-6314											2013-11-14	WOS:000325541600003		
J	Rhodes, Glenn; Henrys, Peter; Thomson, Bruce C.; Pickup, Roger W.				Thomson, Bruce C/E-6974-2012; Rhodes, Glenn/I-3299-2016; Henrys, Peter A/K-3321-2012	Rhodes, Glenn/0000-0003-0488-3843; Henrys, Peter A/0000-0003-4758-1482; Pickup, Roger William/0000-0002-9469-1724			Mycobacterium avium subspecies paratuberculosis is widely distributed in British soils and waters: implications for animal and human health								ENVIRONMENTAL MICROBIOLOGY				15	10			2761	2774				10.1111/1462-2920.12137							Article	OCT 2013	2013										21	0	0	0	12	0	21			1462-2912	1462-2920											2013-10-01	WOS:000325367200010	23648004	
J	Schmidt, Philipp-Andre; Balint, Miklos; Greshake, Bastian; Bandow, Cornelia; Roembke, Joerg; Schmitt, Imke				Greshake, Bastian/ABF-7171-2020	Greshake, Bastian/0000-0002-9925-9623; Rombke, Jorg/0000-0003-1341-634X; Schmidt, Philipp-Andre/0000-0001-7704-5096			Illumina metabarcoding of a soil fungal community								SOIL BIOLOGY & BIOCHEMISTRY				65				128	132				10.1016/j.soilbio.2013.05.014							Article	OCT 2013	2013										279	19	1	0	251	3	300			0038-0717	1879-3428											2013-10-01	WOS:000323686800015		
J	Sulman, Joshua D.; Drew, Bryan T.; Drummond, Chloe; Hayasaka, Eisuke; Sytsma, Kenneth J.				Sulman, Josh/AAF-3550-2020	Drew, Bryan T./0000-0001-7248-2799; Drummond, Chloe/0000-0001-8086-9213			SYSTEMATICS, BIOGEOGRAPHY, AND CHARACTER EVOLUTION OF SPARGANIUM (TYPHACEAE): DIVERSIFICATION OF A WIDESPREAD, AQUATIC LINEAGE								AMERICAN JOURNAL OF BOTANY				100	10			2023	2039				10.3732/ajb.1300048							Article	OCT 2013	2013										30	1	2	0	31	0	36			0002-9122	1537-2197											2013-10-01	WOS:000325712800011	24091784	
J	Valsecchi, Verushka; Chase, Brian M.; Slingsby, Jasper A.; Carr, Andrew S.; Quick, Lynne J.; Meadows, Michael E.; Cheddadi, Rachid; Reimer, Paula J.				Chase, Brian M/A-1202-2010; Meadows, Michael/AAH-2461-2020; Cheddadi, Rachid/GXM-6391-2022; Reimer, Paula/I-5915-2015; Slingsby, Jasper/AAU-7259-2021; Quick, Lynne J/A-1511-2018	Chase, Brian M/0000-0001-6987-1291; Meadows, Michael/0000-0001-8322-3055; Slingsby, Jasper/0000-0003-1246-1181; Quick, Lynne J/0000-0002-6735-7106; Carr, Andrew/0000-0001-5794-6428; Valsecchi, Verushka/0000-0001-8271-2826; Reimer, Paula/0000-0001-9238-2146			A high resolution 15,600-year pollen and microcharcoal record from the Cederberg Mountains, South Africa								PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY				387				6	16				10.1016/j.palaeo.2013.07.009							Article	OCT 1 2013	2013										48	0	0	0	25	0	50			0031-0182	1872-616X											2013-10-01	WOS:000325599000002		
J	Zwertvaegher, Ann; Finke, Peter; De Smedt, Philippe; Gelorini, Vanessa; Van Meirvenne, Marc; Bats, Machteld; De Reu, Jeroen; Antrop, Marc; Bourgeois, Jean; De Maeyer, Philippe; Verniers, Jacques; Crombe, Philippe				Finke, Peter/AAN-6422-2021; De Maeyer, Philippe A.M./F-2985-2011; De Smedt, Philippe/J-9789-2012; finke, peter a/G-2197-2013; De Maeyer, Philippe/N-7152-2019; Bourgeois, Jean/H-5947-2011; Verniers, Jacques/B-8024-2009; De Reu, Jeroen/K-4305-2012	Finke, Peter/0000-0003-3037-1665; De Maeyer, Philippe A.M./0000-0001-8902-3855; De Smedt, Philippe/0000-0002-7230-4965; finke, peter a/0000-0003-3037-1665; De Maeyer, Philippe/0000-0001-8902-3855; Bourgeois, Jean/0000-0002-7590-7200; Verniers, Jacques/0000-0002-2939-7684; De Reu, Jeroen/0000-0001-9454-0021			Spatio-temporal modeling of soil characteristics for soilscape reconstruction								GEODERMA				207				166	179				10.1016/j.geoderma.2013.05.013							Article	OCT 2013	2013										13	0	0	0	5	0	13			0016-7061	1872-6259											2013-10-01	WOS:000322751700018		
J	Lepais, Olivier; Muller, Serge D.; Ben Saad-Limam, Samia; Benslama, Mohamed; Rhazi, Laila; Belouahem-Abed, Djamila; Daoud-Bouattour, Amina; Gammar, Amor Mokhtar; Ghrabi-Gammar, Zeineb; Bacles, Cecile Fanny Emilie				Bacles, Cecile FE/D-3093-2010; Lepais, Olivier/D-1849-2009; Rhazi, Laila/AAQ-1459-2020	Bacles, Cecile FE/0000-0002-1061-1898; Lepais, Olivier/0000-0002-6102-9478; 			High Genetic Diversity and Distinctiveness of Rear-Edge Climate Relicts Maintained by Ancient Tetraploidisation for Alnus glutinosa								PLOS ONE				8	9					e75029			10.1371/journal.pone.0075029							Article	SEP 30 2013	2013										42	1	0	0	39	0	43			1932-6203												2013-11-08	WOS:000325423500048	24098677	
J	Lara, W.; Bravo, F.; Maguire, D. A.				Bravo, Felipe/C-5073-2009	Bravo, Felipe/0000-0001-7348-6695			Modeling patterns between drought and tree biomass growth from dendrochronological data: A multilevel approach								AGRICULTURAL AND FOREST METEOROLOGY				178				140	151				10.1016/j.agrformet.2013.04.017							Article	SEP 15 2013	2013										14	0	0	0	11	0	14			0168-1923	1873-2240											2013-09-04	WOS:000322349800014		
J	Goring, Simon; Lacourse, Terri; Pellatt, Marlow G.; Mathewes, Rolf W.				Pellatt, Marlow/L-5915-2019; Pellatt, Marlow/AAU-6156-2021; Lacourse, Terri/G-5647-2012	Lacourse, Terri/0000-0002-7559-5374; Pellatt, Marlow/0000-0002-3925-461X; Goring, Simon/0000-0002-2700-4605; MATHEWES, ROLF/0000-0001-7637-199X			Pollen assemblage richness does not reflect regional plant species richness: a cautionary tale								JOURNAL OF ECOLOGY				101	5			1137	1145				10.1111/1365-2745.12135							Article	SEP 2013	2013										42	0	0	0	33	0	43			0022-0477	1365-2745											2013-09-01	WOS:000323699000007		
J	Martinez, Camila; Madrinan, Santiago; Zavada, Michael; Jaramillo, Carlos Alberto				Madriñán, Santiago/A-1149-2010	Madriñán, Santiago/0000-0002-0807-6523; Martinez, Camila/0000-0001-5832-0451			Tracing the fossil pollen record of Hedyosmum (Chloranthaceae), an old lineage with recent Neotropical diversification								GRANA				52	3			161	180				10.1080/00173134.2012.760646							Article	SEP 1 2013	2013										14	0	0	0	11	1	15			0017-3134	1651-2049											2013-09-01	WOS:000323474100001		
J	Nieto-Moreno, V.; Martinez-Ruiz, F.; Giralt, S.; Gallego-Torres, D.; Garcia-Orellana, J.; Masque, P.; Ortega-Huertas, M.				Giralt, Santiago/G-4823-2011; Masque, Pere/B-7379-2008; Martinez-Ruiz, Francisca/C-5908-2014; Garcia-Orellana, Jordi/L-7758-2014; Giralt, Santiago/AAA-8585-2020; Gallego-Torres, David/M-3037-2014; Huertas, Miguel Ortega/M-2188-2014; Nieto-Moreno, Vanesa/M-2622-2014; Masque, Pere/AAC-9349-2022	Giralt, Santiago/0000-0001-8570-7838; Masque, Pere/0000-0002-1789-320X; Martinez-Ruiz, Francisca/0000-0002-8301-4453; Garcia-Orellana, Jordi/0000-0002-0543-2641; Giralt, Santiago/0000-0001-8570-7838; Gallego-Torres, David/0000-0001-8316-9757; Huertas, Miguel Ortega/0000-0002-8958-1061; Nieto-Moreno, Vanesa/0000-0002-2004-3791; 			Climate imprints during the 'Medieval Climate Anomaly' and the 'Little Ice Age' in marine records from the Alboran Sea basin								HOLOCENE				23	9			1227	1237				10.1177/0959683613484613							Article	SEP 2013	2013										33	0	0	0	11	0	33			0959-6836	1477-0911											2013-09-01	WOS:000325711000002		
J	Tsutaya, Takumi; Yoneda, Minoru				YONEDA, Minoru/J-3253-2013; YONEDA, Minoru/P-4436-2019	YONEDA, Minoru/0000-0003-0129-8921; YONEDA, Minoru/0000-0003-0129-8921; Tsutaya, Takumi/0000-0001-5104-5223			Quantitative Reconstruction of Weaning Ages in Archaeological Human Populations Using Bone Collagen Nitrogen Isotope Ratios and Approximate Bayesian Computation								PLOS ONE				8	8					e72327			10.1371/journal.pone.0072327							Article	AUG 27 2013	2013										87	0	0	0	38	1	89			1932-6203												2013-08-27	WOS:000323815200035	24015234	
J	Pachzelt, Adrian; Rammig, Anja; Higgins, Steven; Hickler, Thomas				Hickler, Thomas/S-6287-2016; Higgins, Steven I/A-5138-2012	Hickler, Thomas/0000-0002-4668-7552; Higgins, Steven I/0000-0001-5695-9665; Rammig, Anja/0000-0001-5425-8718; Pachzelt, Adrian/0000-0003-3748-3766			Coupling a physiological grazer population model with a generalized model for vegetation dynamics								ECOLOGICAL MODELLING				263				92	102				10.1016/j.ecolmodel.2013.04.025							Article	AUG 10 2013	2013										26	0	0	0	18	0	26			0304-3800	1872-7026											2013-09-04	WOS:000322857600009		
J	do Amaral, Fabio Raposo; Albers, Patrick K.; Edwards, Scott V.; Miyaki, Cristina Y.				Amaral, Fabio Raposo do/B-9817-2012; Miyaki, Cristina Y/J-2431-2015; Edwards, Scott V./D-9071-2018	Amaral, Fabio Raposo do/0000-0002-1133-3789; Miyaki, Cristina Y/0000-0002-9708-9202; Edwards, Scott V./0000-0003-2535-6217; Albers, Patrick/0000-0003-2770-3729			Multilocus tests of Pleistocene refugia and ancient divergence in a pair of Atlantic Forest antbirds (Myrmeciza)								MOLECULAR ECOLOGY				22	15			3996	4013				10.1111/mec.12361							Article	AUG 2013	2013										49	3	0	0	48	0	50			0962-1083	1365-294X											2013-08-01	WOS:000322229800011	23786305	
J	Jimenez-Mejias, Pedro; Martinetto, Edoardo				Jiménez-Mejías, Pedro/H-7274-2015	Jiménez-Mejías, Pedro/0000-0003-2815-4477			TOWARD AN ACCURATE TAXONOMIC INTERPRETATION OF CAREX FOSSIL FRUITS (CYPERACEAE): A CASE STUDY IN SECTION PHACOCYSTIS IN THE WESTERN PALEARCTIC								AMERICAN JOURNAL OF BOTANY				100	8			1580	1603				10.3732/ajb.1200629							Article	AUG 2013	2013										27	6	0	0	25	0	27			0002-9122	1537-2197											2013-08-01	WOS:000325173800009	23926219	
J	Krause-Kyora, Ben; Makarewicz, Cheryl; Evin, Allowen; Flink, Linus Girdland; Dobney, Keith; Larson, Greger; Hartz, Soenke; Schreiber, Stefan; von Carnap-Bornheim, Claus; von Wurmb-Schwark, Nicole; Nebel, Almut				Nebel, Almut/E-4196-2010; Krause-Kyora, Ben/AAH-3660-2021; Krause-Kyora, Ben/C-3341-2013	Krause-Kyora, Ben/0000-0001-9435-2872; Krause-Kyora, Ben/0000-0001-9435-2872; Dobney, Keith/0000-0001-9036-4681; EVIN, Allowen/0000-0003-4515-1649			Use of domesticated pigs by Mesolithic hunter-gatherers in northwestern Europe								NATURE COMMUNICATIONS				4						2348			10.1038/ncomms3348							Article	AUG 2013	2013										77	0	0	0	42	0	77			2041-1723												2013-08-01	WOS:000323753200009	23982268	
J	Wunder, Jan; Fowler, Anthony M.; Cook, Edward R.; Pirie, Maryann; McCloskey, Shane P. J.					Staincliffe, Maryann/0000-0002-8380-0235			On the influence of tree size on the climate-growth relationship of New Zealand kauri (Agathis australis): insights from annual, monthly and daily growth patterns								TREES-STRUCTURE AND FUNCTION				27	4			937	948				10.1007/s00468-013-0846-4							Article	AUG 2013	2013										18	0	0	0	12	0	18			0931-1890	1432-2285											2013-08-29	WOS:000321913500009		
J	Malevich, Steven B.; Woodhouse, Connie A.; Meko, David M.					Malevich, Steven/0000-0002-4752-8190			Tree-ring reconstructed hydroclimate of the Upper Klamath basin								JOURNAL OF HYDROLOGY				495				13	22				10.1016/j.jhydrol.2013.04.048							Article	JUL 12 2013	2013										15	0	0	0	7	0	15			0022-1694	1879-2707											2013-07-12	WOS:000321404400002		
J	Dirix, K.; Muchez, P.; Degryse, P.; Kaptijn, E.; Music, B.; Vassilieva, E.; Poblome, J.				Poblome, Jeroen/AAX-6812-2020; Degryse, Patrick/ABF-5329-2020	Poblome, Jeroen/0000-0002-7403-1921; Degryse, Patrick/0000-0003-3604-6505			Multi-element soil prospection aiding geophysical and archaeological survey on an archaeological site in suburban Sagalassos (SW-Turkey)								JOURNAL OF ARCHAEOLOGICAL SCIENCE				40	7			2961	2970				10.1016/j.jas.2013.02.033							Article	JUL 2013	2013										37	3	0	0	4	0	39			0305-4403	1095-9238											2013-08-07	WOS:000320417400009		
