PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	VN	VH	DI	D2	L1	L2	L3	EA	SU	DT	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	LA	AS	AC	CG	DG	C1	C3	EC	DE	DA	UT	PM	
J	Nakazawa, Yuichi; Akai, Fumito				Nakazawa, Yuichi/ABB-3743-2021	Nakazawa, Yuichi/0000-0002-4407-5755			The Last Glacial Maximum Microblades from Kashiwadai 1 in Hokkaido, Japan								LITHIC TECHNOLOGY				45	3			127	139				10.1080/01977261.2020.1734755					MAR 2020		Article	JUL 2 2020	2020										2	0	0	0	0	0	2			0197-7261	2051-6185											2020-03-24	WOS:000519142800001		
J	Gaastra, Jane S.; Greenfield, Tina L.; Greenfield, Haskel J.					Gaastra, Jane/0000-0003-4782-9337			There and back again: A zooarchaeological perspective on Early and Middle Bronze Age urbanism in the southern Levant								PLOS ONE				15	3					e0227255			10.1371/journal.pone.0227255							Article	MAR 3 2020	2020										6	0	0	0	0	0	6			1932-6203												2020-06-05	WOS:000535253100007	32126065	
J	Chu, Wei; Kaminska, Lubomira; Klasen, Nicole; Zeeden, Christian; Lengyel, Gyoergy				Zeeden, Christian/AFO-4070-2022; Chu, Wei/AAP-7660-2020; Lengyel, Gyorgy/J-5604-2016	Chu, Wei/0000-0002-4595-388X; Lengyel, Gyorgy/0000-0002-7803-3043; Zeeden, Christian/0000-0002-8617-0443			The Chronostratigraphy of the Aurignacian in the Northern Carpathian Basin Based on New Chronometric/Archeological Data from Sea I (Eastern Slovakia)								JOURNAL OF PALEOLITHIC ARCHAEOLOGY				3	1			77	96				10.1007/s41982-019-00044-2							Article	MAR 2020	2020										2	0	0	0	0	0	2				2520-8217											2020-03-01	WOS:000668944900004		
J	Davis, Dylan S.; Andriankaja, Vanillah; Carnat, Tahirisoa Lorine; Chrisostome, Zafy Maharesy; Colombe, Christophe; Fenomanana, Felicia; Hubertine, Laurence; Justome, Ricky; Lahiniriko, Francois; Leonce, Harson; Manahira, George; Pierre, Briand Venance; Roi, Razafimagnefa; Soafiavy, Patricia; Victorian, Faralahy; Voahirana, Vavisoa; Manjakahery, Barthelemy; Douglass, Kristina				Davis, Dylan/T-7896-2019	Davis, Dylan/0000-0002-5783-3578; Douglass, Kristina/0000-0003-0931-3428			Satellite-based remote sensing rapidly reveals extensive record of Holocene coastal settlement on Madagascar								JOURNAL OF ARCHAEOLOGICAL SCIENCE				115						105097			10.1016/j.jas.2020.105097							Article	MAR 2020	2020										20	0	0	0	4	0	20			0305-4403	1095-9238											2020-03-01	WOS:000520610900007		
J	Delluniversita, Emanuela; Allegretta, Ignazio; Muntoni, Italo M.; Tarantini, Massimo; Terzano, Roberto; Eramo, Giacomo				Eramo, Giacomo/O-2130-2018	Eramo, Giacomo/0000-0001-9621-908X; Allegretta, Ignazio/0000-0002-6182-9563			Distribution and compositional fingerprints of primary and secondary chert sources in Northern Apulia (Italy)								JOURNAL OF CULTURAL HERITAGE				42				213	225				10.1016/j.culher.2019.09.008							Article	MAR-APR 2020	2020										1	0	0	0	0	0	1			1296-2074	1778-3674											2020-03-01	WOS:000525864000022		
J	Heijink, Britte M.; McMichael, Crystal N. H.; Piperno, Dolores R.; Duivenvoorden, Joost F.; Cardenas, Dairon; Duque, Alvaro					Heijink, Britte/0000-0001-7359-5023; McMichael, Crystal/0000-0002-1064-1499			Holocene increases in palm abundances in north-western Amazonia								JOURNAL OF BIOGEOGRAPHY				47	3			698	711				10.1111/jbi.13721							Article	MAR 2020	2020										8	0	0	0	6	0	8			0305-0270	1365-2699											2020-03-01	WOS:000516892300011		
J	Louderback, Lisbeth A.; Kiahtipes, Christopher A.; Janetski, Joel C.					Kiahtipes, Christopher/0000-0002-8758-4605; Louderback, Lisbeth/0000-0002-9549-3455			Holocene vegetation and climate change on the Colorado Plateau in southern Utah, USA								QUATERNARY RESEARCH				94				31	45				10.1017/qua.2019.80							Article	MAR 2020	2020										2	0	0	0	0	0	2			0033-5894	1096-0287											2021-02-23	WOS:000616368300003		
J	Parish, Meredith C.; Calder, W. John; Shuman, Bryan N.					Parish, Meredith/0000-0001-7159-3358; Shuman, Bryan/0000-0002-8149-8925			Millennial-scale increase in winter precipitation in the southern Rocky Mountains during the Common Era								QUATERNARY RESEARCH				94				1	13				10.1017/qua.2019.85							Article	MAR 2020	2020										5	0	0	0	1	0	5			0033-5894	1096-0287											2021-02-23	WOS:000616368300001		
J	Cheng, Bei; Liu, Jianbao; Chen, Shengqian; Zhang, Zhiping; Shen, Zhongwei; Yan, Xinwei; Li, Fanyi; Chen, Guangjie; Zhang, Xiaosen; Wang, Xin; Chen, Jianhui				Chen, Guangjie/J-3826-2017; Chen, Guangjie/AEO-1991-2022; Liu, jianbao/X-3646-2019; Chen, Jianhui/A-5340-2011; Chen, Shengqian/ABA-5944-2021	Chen, Guangjie/0000-0001-8035-6565; Chen, Guangjie/0000-0001-8035-6565; Chen, Jianhui/0000-0002-6768-1619; Yan, Xinwei/0000-0003-3413-6048; Zhang, Xiaosen/0000-0002-8069-8095			Impact of Abrupt Late Holocene Monsoon Climate Change on the Status of an Alpine Lake in North China								JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES				125	4					e2019JD031877			10.1029/2019JD031877							Article	FEB 27 2020	2020										8	0	0	0	2	0	8			2169-897X	2169-8996											2020-04-03	WOS:000519227000028		
J	Carnicer, Cleide; Eisenlohr, Pedro, V; de Almeida Jacomo, Anah Tereza; Silveira, Leandro; Alves, Giselle Bastos; Torres, Natalia Mundim; de Melo, Fabiano Rodrigues				de Melo, Fabiano Rodrigues/AAN-5290-2020; Carnicer, Cleide/AAR-2554-2020; Eisenlohr, Pedro/F-8421-2012	de Melo, Fabiano Rodrigues/0000-0001-9958-2036; Carnicer, Cleide/0000-0003-2045-8775; Eisenlohr, Pedro/0000-0002-5912-8370			Running to the mountains: mammal species will find potentially suitable areas on the Andes								BIODIVERSITY AND CONSERVATION				29	6			1855	1869				10.1007/s10531-020-01951-5					FEB 2020		Article	MAY 2020	2020										5	0	0	0	3	0	5			0960-3115	1572-9710											2020-03-18	WOS:000516333200001		
J	Kay, M. L.; Wiklund, J. A.; Remmer, C. R.; Owca, T. J.; Klemt, W. H.; Neary, L. K.; Brown, K.; MacDonald, E.; Thomson, K.; Vucic, J. M.; Wesenberg, K.; Hall, R. I.; Wolfe, B. B.				Hall, Roland/AAO-2164-2020	Hall, Roland/0000-0002-0314-6449; Klemt, Wynona/0000-0002-7529-6155; Remmer, Casey/0000-0003-2626-3012			Evaluating temporal patterns of metals concentrations in floodplain lakes of the Athabasca Delta (Canada) relative to pre-industrial baselines								SCIENCE OF THE TOTAL ENVIRONMENT				704						135309			10.1016/j.scitotenv.2019.135309							Article	FEB 20 2020	2020										13	0	0	0	7	0	13			0048-9697	1879-1026											2020-01-14	WOS:000504672800059	31896213	
J	Muthreich, Florian; Zimmermann, Boris; Birks, H. John B.; Vila-Vicosa, Carlos M.; Seddon, Alistair W. R.				Zimmermann, Boris/N-8297-2014; Muthreich, Florian/AAH-6946-2020; Vila-Viçosa, Carlos Martins/AAI-6016-2020; Zimmermann, Boris/GVS-6235-2022; Birks, H. John B./C-3103-2008	Zimmermann, Boris/0000-0001-5046-520X; Muthreich, Florian/0000-0002-1242-7381; Vila-Viçosa, Carlos Martins/0000-0003-4285-8008; Zimmermann, Boris/0000-0001-5046-520X; Birks, H. John B./0000-0002-5891-9859; Seddon, Alistair/0000-0002-8266-0947			Chemical variations in Quercus pollen as a tool for taxonomic identification: Implications for long-term ecological and biogeographical research								JOURNAL OF BIOGEOGRAPHY				47	6			1298	1309				10.1111/jbi.13817					FEB 2020		Article	JUN 2020	2020										10	0	0	0	7	0	10			0305-0270	1365-2699											2020-02-17	WOS:000513687900001		
J	Garland, Carey J.					Garland, Carey/0000-0002-0823-5571			Implications of accumulative stress burdens during critical periods of early postnatal life for mortality risk among Guale interred in a colonial era cemetery in Spanish Florida (ca. AD 1605-1680)								AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY				172	4			621	637				10.1002/ajpa.24020					FEB 2020		Article	AUG 2020	2020										7	0	0	0	6	0	7			0002-9483	1096-8644											2020-03-02	WOS:000513544900001	32064605	
J	Rivera-Rondon, Carlos A.; Catalan, Jordi				Catalan, Jordi/A-5420-2008; Rivera-Rondon, Carlos A/B-6162-2014	Catalan, Jordi/0000-0002-2934-4013; Rivera-Rondon, Carlos A/0000-0001-5025-6141			Diatoms as indicators of the multivariate environment of mountain lakes								SCIENCE OF THE TOTAL ENVIRONMENT				703						135517			10.1016/j.scitotenv.2019.135517							Article	FEB 10 2020	2020										11	0	0	0	7	1	12			0048-9697	1879-1026											2020-01-27	WOS:000505924300048	31767302	
J	Gjesfjeld, Erik; Etnier, Michael A.; Takase, Katsunori; Brown, William A.; Fitzhugh, Ben				Fitzhugh, Ben/AGL-0588-2022	Takase, Katsunori/0000-0002-1539-321X; Fitzhugh, Ben/0000-0001-5347-2237; Gjesfjeld, Erik/0000-0003-1043-9810			Biogeography and adaptation in the Kuril Islands, Northeast Asia								WORLD ARCHAEOLOGY				51	3	SI		429	453				10.1080/00438243.2019.1715248					FEB 2020		Article	MAY 27 2019	2019										9	0	0	0	3	0	9			0043-8243	1470-1375											2020-02-07	WOS:000512871100001	33981123	
J	Gjesfjeld, Erik; Silvestro, Daniele; Chang, Jonathan; Koch, Bernard; Foster, Jacob G.; Alfaro, Michael E.				Silvestro, Daniele/AAC-1606-2022; Chang, Jonathan/F-2818-2012	Silvestro, Daniele/0000-0003-0100-0961; Chang, Jonathan/0000-0002-3811-1254; Gjesfjeld, Erik/0000-0003-1043-9810			A quantitative workflow for modeling diversification in material culture								PLOS ONE				15	2					e0227579			10.1371/journal.pone.0227579							Article	FEB 6 2020	2020										4	0	0	0	2	0	4			1932-6203												2020-06-08	WOS:000534623800010	32027685	
J	Combi, Tatiane; Pintado-Herrera, Marina G.; Lara-Martin, Pablo A.; Lopes-Rocha, Marilia; Miserocchi, Stefano; Langone, Leonardo; Guerra, Roberta				Pintado, marina/AAM-8906-2020; Combi, Tatiane/AAC-9936-2021; Pintado-Herrera, Marina G./AAC-9165-2021; Guerra, Roberta/B-8587-2012; Lara-Martin, Pablo Antonio/K-8917-2014; Combi, Tatiane/O-3004-2016	Pintado-Herrera, Marina G./0000-0003-2982-257X; Guerra, Roberta/0000-0002-7151-6616; Lara-Martin, Pablo Antonio/0000-0002-2982-1297; Combi, Tatiane/0000-0001-6769-7445			Historical sedimentary deposition and flux of PAHs, PCBs and DDTs in sediment cores from the western Adriatic Sea								CHEMOSPHERE				241						125029			10.1016/j.chemosphere.2019.125029							Article	FEB 2020	2020										21	0	0	0	19	0	21			0045-6535	1879-1298											2020-03-02	WOS:000509791600010	31604196	
J	de Vareilles, A.; Bouby, L.; Jesus, A.; Martin, L.; Rottoli, M.; Vander Linden, M.; Antolin, F.				Linden, Marc Vander/AFO-2422-2022; Jesus, Ana/AAA-6613-2021; Antolin, Ferran/I-1489-2015	Linden, Marc Vander/0000-0002-0120-7754; Jesus, Ana/0000-0002-0368-8475; Antolin, Ferran/0000-0002-0533-5788			One sea but many routes to Sail. The early maritime dispersal of Neolithic crops from the Aegean to the western Mediterranean								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				29						102140			10.1016/j.jasrep.2019.102140							Article; Proceedings Paper	FEB 2020	2020						1st Symposium on Zooarchaeology and Landscape Interaction1st Symposium on Zooarchaeology and Landscape Interaction	MAR 18, 2017MAR 18, 2017		Univ Toronto, Archaeol Ctr, Faunal Interest Grp, Toronto, CANADAUniv Toronto, Archaeol Ctr, Faunal Interest Grp, Toronto, CANADA	19	0	0	0	6	0	19			2352-409X												2020-05-14	WOS:000522788600005		
J	Fan, Xu-Li; Chomicki, Guillaume; Hao, Kai; Liu, Qiang; Xiong, Ying-Ze; Renner, Susanne S.; Gao, Jiang-Yun; Huang, Shuang-Quan				Fan, xuli/HVN-9032-2023	Chomicki, Guillaume/0000-0003-4547-6195			Transitions between the Terrestrial and Epiphytic Habit Drove the Evolution of Seed-Aerodynamic Traits in Orchids								AMERICAN NATURALIST				195	2			275	283				10.1086/706905							Article	FEB 2020	2020										7	0	0	0	7	0	7			0003-0147	1537-5323											2020-02-25	WOS:000512604000012	32017633	
J	Ljungqvist, Fredrik Charpentier; Thejll, Peter; Bjorklund, Jesper; Gunnarson, Bjorn E.; Piermattei, Alma; Rydval, Milos; Seftigen, Kristina; Stove, Bard; Buntgen, Ulf				Gunnarson, Björn/AAL-1309-2021; Piermattei, Alma/AAQ-7143-2020; Ljungqvist, Fredrik Charpentier/I-5770-2012; Rydval, Miloš/T-5132-2018	Piermattei, Alma/0000-0002-7704-8382; Ljungqvist, Fredrik Charpentier/0000-0003-0220-3947; Rydval, Miloš/0000-0001-5079-2534; Bjorklund, Jesper/0000-0003-4238-8173; Stove, Bard/0000-0003-3757-529X; Thejll, Peter/0000-0002-5074-699X			Assessing non-linearity in European temperature-sensitive tree-ring data								DENDROCHRONOLOGIA				59						125652			10.1016/j.dendro.2019.125652							Article	FEB 2020	2020										19	1	0	0	12	0	20			1125-7865	1612-0051											2020-02-12	WOS:000510466700002		
J	Marwick, Ben; Wang, Li-Ying; Robinson, Ryan; Loiselle, Hope				Marwick, Ben/H-1747-2013	Marwick, Ben/0000-0001-7879-4531; Robinson, Ryan/0000-0001-8029-937X; Wang, Li-Ying/0000-0001-9060-2125; Loiselle, Hope/0000-0002-6197-4752			How to Use Replication Assignments for Teaching Integrity in Empirical Archaeology								ADVANCES IN ARCHAEOLOGICAL PRACTICE				8	1			78	86				10.1017/aap.2019.38							Article	FEB 2020	2020										3	0	0	0	1	0	3			2326-3768												2020-02-12	WOS:000510321100007		
J	Parow-Souchon, Hannah; Purschwitz, Christoph				Parow-Souchon, Hannah/AAA-4994-2021	Parow-Souchon, Hannah/0000-0001-7526-8376			Variability in chert raw material procurement and use during the Upper Paleolithic and Early Neolithic of the southern Levant: A regional perspective from the Greater Petra area								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				29						102087			10.1016/j.jasrep.2019.102087							Article	FEB 2020	2020										5	0	0	0	1	0	5			2352-409X												2020-05-14	WOS:000522788600013		
J	Peters, Carli; van Kolfschoten, Thijs					Peters, Carli/0000-0001-7942-6108			The site formation history of Schoningen 13II-4 (Germany): Testing different models of site formation by means of spatial analysis, spatial statistics and orientation analysis								JOURNAL OF ARCHAEOLOGICAL SCIENCE				114						105067			10.1016/j.jas.2019.105067							Article	FEB 2020	2020										6	0	0	0	1	0	6			0305-4403	1095-9238											2020-03-03	WOS:000514014800004		
J	Shikangalah, R.; Mapani, B.; Mapaure, I; Herzschuh, U.; Musimba, A.; Tabares, X.					Herzschuh, Ulrike/0000-0003-0999-1261; Mapaure, Prof. Isaac/0000-0002-6160-5068; Shikangalah, Rosemary/0000-0003-0018-0518			Growth ring formation of Dichrostachys cinerea and Senegalia mellifera in arid environments in Namibia								DENDROCHRONOLOGIA				59						125661			10.1016/j.dendro.2019.125661							Article	FEB 2020	2020										6	0	0	0	5	0	6			1125-7865	1612-0051											2020-02-12	WOS:000510466700004		
J	Sorenson, P. T.; Quideau, S. A.; Rivard, B.; Dyck, M.				Quideau, Sylvie A/C-9646-2015	Quideau, Sylvie A/0000-0002-2297-9024			Distribution mapping of soil profile carbon and nitrogen with laboratory imaging spectroscopy								GEODERMA				359						113982			10.1016/j.geoderma.2019.113982							Article	FEB 1 2020	2020										19	0	0	0	9	0	19			0016-7061	1872-6259											2019-12-10	WOS:000498751000010		
J	Soto, Maria; Favreau, Julien; Campeau, Kathryn; Carter, Tristan; Abtosway, Matthew; Bushozi, Pastory M.; Clarke, Siobhan; Durkin, Paul R.; Hubbard, Stephen M.; Inwood, Jamie; Itambu, Makarius; Koromo, Samson; Larter, Fergus; Lee, Patrick; Mwambwiga, Aloyce; Nair, Rajeev; Olesilau, Lucas; Patalano, Robert; Tucker, Laura; Mercader, Julio				Favreau, Julien/AAK-5775-2020; Hubbard, Stephen M/D-6097-2011; Bushozi, Pastory/ABD-9968-2020; Mercader, Julio/G-5182-2010	Favreau, Julien/0000-0003-2427-9942; Hubbard, Stephen M/0000-0003-2450-7781; Patalano, Robert/0000-0002-9075-4556; Clarke, Siobhan/0000-0003-3489-6338			Fingerprinting of quartzitic outcrops at Oldupai Gorge, Tanzania								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				29						102010			10.1016/j.jasrep.2019.102010							Article	FEB 2020	2020										16	0	0	0	4	0	16			2352-409X												2020-05-14	WOS:000522788600038		
J	Toledo, Bernardo; Marcer, Arnald; Mendez-Vigo, Belen; Alonso-Blanco, Carlos; Xavier Pico, F.				Alonso-Blanco, Carlos/F-8864-2016; Pico, Xavier/E-5697-2016	Alonso-Blanco, Carlos/0000-0002-4738-5556; Pico, Xavier/0000-0003-2849-4922; Mendez-Vigo, Belen/0000-0002-9850-536X; Toledo Gonzalez, Bernardo/0000-0002-3533-8154			An ecological history of the relict genetic lineage of Arabidopsis thaliana								ENVIRONMENTAL AND EXPERIMENTAL BOTANY				170		SI				103800			10.1016/j.envexpbot.2019.103800							Article	FEB 2020	2020										8	0	0	0	8	0	8			0098-8472	1873-7307											2020-02-18	WOS:000510958900004		
J	Trentacoste, A.; Lightfoot, E.; Le Roux, P.; Buckley, M.; Kansa, S. W.; Esposito, C.; Gleba, M.				le Roux, Petrus J./AAD-4755-2021	le Roux, Petrus J./0000-0002-5930-4995; Trentacoste, Angela/0000-0001-7096-5252; Esposito, Carmen/0000-0001-5123-2555; Gleba, Margarita/0000-0001-7729-7795			Heading for the hills? A multi-isotope study of sheep management in first-millennium BC Italy								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				29						102036			10.1016/j.jasrep.2019.102036							Article	FEB 2020	2020										8	0	0	0	1	0	8			2352-409X												2020-05-14	WOS:000522788600030		
J	Arrighi, Simona; Bortolini, Eugenio; Tassoni, Laura; Benocci, Andrea; Manganelli, Giuseppe; Spagnolo, Vincenzo; Foresi, Luca Maria; Bambini, Anna Maria; Lugli, Federico; Badino, Federica; Aureli, Daniele; Boschin, Francesco; Figus, Carla; Marciani, Giulia; Oxilia, Gregorio; Silvestrini, Sara; Cipriani, Anna; Romandini, Matteo; Peresani, Marco; Ronchitelli, Annamaria; Moroni, Adriana; Benazzi, Stefano				Cipriani, Anna/A-2797-2012; Marciani, Giulia/AHE-2348-2022; Spagnolo, Vincenzo/AAU-6936-2020; Oxilia, Gregorio/AAY-2413-2020; Figus, Carla/HZL-1493-2023; Benazzi, Stefano/AAH-3923-2020	Cipriani, Anna/0000-0001-8457-0147; Spagnolo, Vincenzo/0000-0003-2090-0260; Oxilia, Gregorio/0000-0001-5412-0997; Figus, Carla/0000-0001-7405-2573; BORTOLINI, EUGENIO/0000-0001-6751-5680; MANGANELLI, Giuseppe/0000-0002-8453-280X; Peresani, Marco/0000-0001-6562-6336; Arrighi, Simona/0000-0003-0168-8639; Lugli, Federico/0000-0002-5642-2216; Benazzi, Stefano/0000-0003-4305-6920; Benocci, Andrea/0000-0003-3145-215X; MARCIANI, GIULIA/0000-0001-8384-8581			Backdating systematic shell ornament making in Europe to 45,000 years ago								ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES				12	2					59			10.1007/s12520-019-00985-3							Article	JAN 30 2020	2020										14	0	0	0	5	0	14			1866-9557	1866-9565											2020-02-28	WOS:000513516300002		
J	Dogandzic, Tamara; Abdolazadeh, Aylar; Leader, George; Li, Li; McPherron, Shannon P.; Tennie, Claudio; Dibble, Harold L.					Tennie, Claudio/0000-0002-5302-4925			The results of lithic experiments performed on glass cores are applicable to other raw materials								ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES				12	2					44			10.1007/s12520-019-00963-9							Article	JAN 22 2020	2020										15	0	0	0	4	0	15			1866-9557	1866-9565											2020-03-03	WOS:000513924100001		
J	Moclan, Abel; Huguet, Rosa; Marquez, Belen; Laplana, Cesar; Arsuaga, Juan Luis; Perez-Gonzalez, Alfredo; Baquedano, Enrique				Moclán, Abel/J-5977-2017; Baquedano, Enrique/ABE-9997-2020; Laplana, César/H-6532-2015; Marquez, Belen/G-5744-2014	Moclán, Abel/0000-0001-5555-7760; Laplana, César/0000-0002-2067-4091; Arsuaga, Juan Luis/0000-0001-5361-2295; Marquez, Belen/0000-0001-8979-6612			Identifying the bone-breaker at the Navalmaillo Rock Shelter (Pinilla del Valle, Madrid) using machine learning algorithms								ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES				12	2					46			10.1007/s12520-020-01017-1							Article	JAN 22 2020	2020										10	0	0	0	1	0	10			1866-9557	1866-9565											2020-01-22	WOS:000513924100002		
